,gene_group,B,C,D,E,F,L,A,,Basal,index_all
2992,"phoA,hprK,dinG,tgt,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.938438438,0.590794643
182,"phoA,hprK,pitA,recG,tgt,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.954954955,0.590172063
3489,"phoA,hprK,pitA,dinG,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.956456456,0.590860757
2874,"phoA,hprK,trkA,birA,tgt,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.942942943,0.590127987
3405,"phoA,hprK,qoxA,dinG,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.938438438,0.590794643
4560,"phoA,hprK,gmk,tgt,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.010540129,0.615190261,0.938438438,0.590794643
3366,"pmi,hprK,cysS,pnpA,gatA,group",0.176136364,0.119318182,0,0,0.18852459,0,0.131283941,0.615263077,0.963963964,0.640066555
3414,"pmi,hprK,cysS,pycA,gatA,group",0.176136364,0.119318182,0,0,0.18852459,0,0.131283941,0.615263077,0.95045045,0.640016969
3450,"pmi,hprK,cysS,recG,gatA,group",0.176136364,0.119318182,0,0,0.18852459,0,0.131283941,0.615263077,0.95045045,0.640016969
4762,"phoA,hprK,nusA,rarA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097234438,0.615304482,0.960960961,0.625075068
733,"pmi,clpB,cysS,carB,secF,group",0.119318182,0.176136364,0,0,0.18852459,0,0.131325823,0.615304958,0.95045045,0.64001146
414,"pmi,clpB,cysS,pnpA,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.131325823,0.615304958,0.954954955,0.640711173
454,"pmi,clpB,cysS,pycA,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.131325823,0.615304958,0.95045045,0.640694644
484,"pmi,clpB,cysS,recG,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.131325823,0.615304958,0.95045045,0.640694644
4341,"phoA,hprK,mntC,nusA,drm,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097443844,0.615513889,0.968468468,0.625185259
3759,"phoA,clpB,trkA,gatA,sua5,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097457805,0.615527849,0.935435435,0.625069558
4325,"phoA,hprK,ctaA,thiI,drm,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097513646,0.615583691,0.959459459,0.625179749
2581,"phoA,clpB,pitA,trkA,drm,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097541567,0.615611612,0.957957958,0.625185259
3846,"phoA,clpB,trkA,thiI,mqo1,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097597409,0.615667454,0.951951952,0.625185259
4678,"pmi,hprK,plsY,thiI,mqo1,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.097611369,0.615681414,0.944444444,0.627317455
3692,"pmi,hprK,mntC,coaBC,tdk,group",0.119318182,0.119318182,0,0.177489177,0.157923497,0,0.041811506,0.615860545,0.959459459,0.605152532
2815,"phoA,hprK,abcA,carB,sua5,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041532297,0.616127784,0.96996997,0.602871578
4079,"phoA,hprK,carB,tgt,sua5,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041532297,0.616127784,0.951951952,0.602805463
1662,"pmi,hprK,rnc,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.187978142,0,0.041797546,0.616139324,0.932432432,0.605405971
1796,"pmi,hprK,trkA,thiI,ctrA,group",0.119318182,0.176136364,0,0.090909091,0.187978142,0,0.041797546,0.616139324,0.944444444,0.605450048
1902,"pmi,hprK,typA,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.187978142,0,0.041797546,0.616139324,0.932432432,0.605405971
4777,"pmi,hprK,mntC,coaBC,secF,group",0.176136364,0.119318182,0,0.090909091,0.187978142,0,0.041811506,0.616153285,0.956456456,0.604838488
3458,"phoA,hprK,mntC,scpB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041685862,0.616281349,0.96996997,0.602932183
3928,"pmi,clpB,plsY,scrB,mqo1,group",0.119318182,0.176136364,0,0,0.18852459,0,0.132344934,0.61632407,0.960960961,0.641135408
3847,"phoA,hprK,mnh_A1,nusA,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041741704,0.61633719,0.965465465,0.602254508
1747,"phoA,clpB,mnh_A1,trkA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041783585,0.616379072,0.956456456,0.602921164
82,"pmi,hprK,mntC,pnpA,tgt,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041797546,0.616393032,0.959459459,0.604469348
130,"pmi,hprK,mntC,pycA,tgt,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041797546,0.616393032,0.954954955,0.604452819
3752,"pmi,hprK,mntC,pbpA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041797546,0.616393032,0.959459459,0.605152532
3833,"pmi,hprK,mntC,qoxA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041797546,0.616393032,0.956456456,0.605141513
335,"pmi,hprK,pitA,pnpA,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041811506,0.616406993,0.954954955,0.604458329
383,"pmi,hprK,pitA,pycA,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.041811506,0.616406993,0.95045045,0.6044418
3194,"phoA,hprK,polC,scpB,tdk,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041671902,0.616560128,0.963963964,0.603262756
2249,"phoA,hprK,mntC,recG,scpB,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041685862,0.616574089,0.96996997,0.602794444
793,"phoA,hprK,mntC,scpB,secF,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041685862,0.616574089,0.96996997,0.602794444
2275,"phoA,hprK,pnpA,scpB,thiI,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041685862,0.616574089,0.972972973,0.602805463
2563,"phoA,hprK,pycA,scpB,thiI,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041685862,0.616574089,0.968468468,0.602788935
487,"phoA,hprK,pnpA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.127868852,0,0.015789253,0.616601829,0.951951952,0.592475056
967,"phoA,hprK,pycA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.127868852,0,0.015789253,0.616601829,0.947447447,0.592458527
1327,"phoA,hprK,recG,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.127868852,0,0.015789253,0.616601829,0.947447447,0.592458527
1802,"pmi,hprK,trkA,thiI,tdk,group",0.119318182,0.176136364,0,0.177489177,0.096721311,0,0.046962907,0.616627942,0.947447447,0.606689697
1361,"phoA,clpB,trkA,birA,secF,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.923423423,0.6024804
2384,"phoA,clpB,trkA,dinG,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.923423423,0.603163584
862,"pmi,hprK,polC,birA,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.929429429,0.605394952
2631,"phoA,clpB,pknB,secF,thiM,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.926426426,0.603174603
2750,"phoA,clpB,pnpA,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.92042042,0.603152565
3230,"phoA,clpB,pycA,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.915915916,0.603136036
3590,"phoA,clpB,recG,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041783585,0.616671812,0.915915916,0.603136036
4247,"pmi,hprK,carB,groEL,thiM,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.95045045,0.605477595
720,"pmi,hprK,pnpA,thiI,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.942942943,0.605450048
1200,"pmi,hprK,pycA,thiI,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.938438438,0.605433519
1560,"pmi,hprK,recG,thiI,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.938438438,0.605433519
4662,"pmi,hprK,plsY,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.932432432,0.605411481
45,"pmi,hprK,mntC,pbpA,secF,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.956456456,0.604838488
345,"pmi,hprK,pitA,polC,secF,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.947447447,0.60480543
695,"pmi,hprK,rpoC,trkA,thiI,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.962462462,0.604838488
4626,"pmi,hprK,mntC,dinG,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.956456456,0.605499634
4629,"pmi,hprK,mntC,dinG,thiM,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.956456456,0.605499634
4146,"pmi,hprK,mnh_A1,secF,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.956456456,0.605499634
4394,"pmi,hprK,mntB,secF,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.959459459,0.605510653
4512,"pmi,hprK,mntC,secF,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041797546,0.616685772,0.956456456,0.605499634
357,"pmi,hprK,pitA,priA,secF,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.041811506,0.616699733,0.948948949,0.604794411
1154,"pmi,clpB,mnhD_1,carB,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.131130377,0.617251837,0.95045045,0.64025939
3786,"pmi,hprK,cysS,secF,atpB_2,group",0.176136364,0.176136364,0,0,0.158469945,0,0.10658793,0.617330602,0.960960961,0.630832548
4051,"pmi,clpB,trkA,scrB,drm,group",0.176136364,0.176136364,0,0,0.127868852,0,0.137203166,0.617344746,0.951951952,0.642573401
1777,"pmi,clpB,carB,scrB,thiM,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.072524466,0.617358047,0.936936937,0.617251505
3518,"pmi,clpB,mntC,trkA,dinG,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.072538426,0.617372008,0.951951952,0.616628926
2365,"pmi,clpB,mntC,pnpA,secF,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.072538426,0.617372008,0.95045045,0.616623417
2413,"pmi,clpB,mntC,pycA,secF,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.072538426,0.617372008,0.945945946,0.616606888
707,"phoA,hprK,priA,secF,thiM,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.015789253,0.617441017,0.93993994,0.592800119
322,"pmi,clpB,cysS,carB,tdk,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.131325823,0.617447283,0.95045045,0.640336523
2130,"phoA,clpB,murD,rarA,tdk,group",0,0.119318182,0,0.177489177,0.18852459,0,0.132219291,0.61755124,0.935435435,0.638589996
3196,"phoA,hprK,cysS,qoxA,scrB,group",0.176136364,0.060606061,0,0.090909091,0.18852459,0,0.101604054,0.617780159,0.963963964,0.62614392
2784,"phoA,hprK,abcA,ctaA,metK,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.071966048,0.617904058,0.962462462,0.614314915
4680,"phoA,hprK,mntC,purL,metK,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.071966048,0.617904058,0.960960961,0.614325934
4668,"phoA,hprK,mntC,priA,metK,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.071980009,0.617918019,0.962462462,0.614320424
1466,"phoA,hprK,trkA,dnaI,tdk,group",0.176136364,0.060606061,0,0.177489177,0.187978142,0,0.015789253,0.617998997,0.944444444,0.592877253
2035,"phoA,hprK,mntC,dnaI,thiM,group",0.176136364,0.060606061,0,0.177489177,0.187978142,0,0.015789253,0.617998997,0.963963964,0.592948877
4784,"pmi,hprK,mntC,ctaA,metK,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.102232274,0.618115639,0.954954955,0.62811083
995,"phoA,hprK,qoxA,gatA,sua5,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.072231297,0.618169307,0.942942943,0.615047685
1531,"phoA,clpB,carB,rarA,thiM,group",0.060606061,0.119318182,0,0.177489177,0.158469945,0,0.102288115,0.618171481,0.942942943,0.62664529
2395,"phoA,clpB,pitA,carB,sua5,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.072273178,0.618211188,0.960960961,0.615135838
819,"pmi,hprK,polC,secF,murZ,group",0.176136364,0.176136364,0,0,0.18852459,0,0.077438539,0.618235857,0.929429429,0.619515931
1134,"pmi,hprK,trkA,scpB,gatA,group",0.176136364,0.176136364,0,0,0.18852459,0,0.077494381,0.618291698,0.960960961,0.61915781
1082,"phoA,hprK,qoxA,thiI,mqo1,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.072370901,0.618308911,0.951951952,0.615135838
2250,"phoA,hprK,pitA,thiI,mqo1,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.072370901,0.618308911,0.965465465,0.615185424
359,"phoA,hprK,pknB,thiI,cbiO_1,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.072384861,0.618322871,0.963963964,0.615190933
1667,"pmi,clpB,mntC,pknB,drm,group",0.060606061,0.176136364,0,0.090909091,0.158469945,0,0.132247211,0.618368672,0.956456456,0.640722192
3045,"phoA,hprK,cysS,ctaA,sua5,group",0.176136364,0.060606061,0,0.090909091,0.18852459,0,0.102288115,0.618464221,0.968468468,0.627091563
2928,"pmi,clpB,pnpA,metK,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102316036,0.618492142,0.911411411,0.629047454
3408,"pmi,clpB,pycA,metK,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102316036,0.618492142,0.906906907,0.629030925
3768,"pmi,clpB,recG,metK,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102316036,0.618492142,0.906906907,0.629030925
4014,"pmi,clpB,trkA,metK,prfA,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102316036,0.618492142,0.915915916,0.629063982
4071,"pmi,hprK,mnh_A1,murD,thiI,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.072566347,0.618504357,0.959459459,0.616722589
1460,"pmi,clpB,mfd,trkA,metK,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102329997,0.618506102,0.954954955,0.628507518
4627,"phoA,hprK,pitA,purL,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.015775293,0.618531485,0.956456456,0.592921329
716,"phoA,hprK,priA,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.015789253,0.618545445,0.93993994,0.592877253
2880,"phoA,hprK,birA,thiI,prfA,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.015789253,0.618545445,0.947447447,0.5929048
2936,"phoA,hprK,abcA,priA,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.015789253,0.618545445,0.963963964,0.592965406
3214,"phoA,hprK,priA,birA,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.015789253,0.618545445,0.93993994,0.592877253
1679,"pmi,clpB,mntC,pnpA,murZ,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102609206,0.618785311,0.95045045,0.629306403
1719,"pmi,clpB,mntC,pycA,murZ,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102609206,0.618785311,0.945945946,0.629289874
1749,"pmi,clpB,mntC,recG,murZ,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102609206,0.618785311,0.945945946,0.629289874
3419,"pmi,clpB,mntC,ctaA,scpB,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102679008,0.618855113,0.957957958,0.628832581
1548,"pmi,clpB,mnh_A1,murD,scrB,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.102790691,0.618966796,0.951951952,0.628678314
4254,"pmi,hprK,mnhD_1,carB,gatA,group",0.119318182,0.119318182,0,0.090909091,0.158469945,0,0.131088495,0.619103895,0.959459459,0.639598244
4196,"pmi,hprK,mnhD_1,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.158469945,0,0.131088495,0.619103895,0.956456456,0.640270409
1682,"pmi,hprK,rnc,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.157923497,0,0.046962907,0.619118006,0.941441441,0.607113932
1922,"pmi,hprK,typA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.157923497,0,0.046962907,0.619118006,0.941441441,0.607113932
2463,"pmi,clpB,mntC,rnc,thiI,group",0,0.176136364,0,0.177489177,0.187978142,0,0.077620025,0.619223708,0.953453453,0.618656441
2487,"pmi,clpB,mntC,typA,thiI,group",0,0.176136364,0,0.177489177,0.187978142,0,0.077620025,0.619223708,0.953453453,0.618656441
3724,"pmi,hprK,cysS,gatA,tdk,group",0.119318182,0.119318182,0,0.090909091,0.158469945,0,0.131283941,0.619299341,0.963963964,0.64037509
3072,"phoA,hprK,cysS,murD,metK,group",0.119318182,0.060606061,0,0.090909091,0.18852459,0,0.159986598,0.619344521,0.965465465,0.649069161
3892,"pmi,clpB,plsY,metK,tdk,group",0,0.176136364,0,0.177489177,0.158469945,0,0.107313872,0.619409359,0.921921922,0.6306893
2240,"pmi,clpB,mntC,carB,metK,group",0,0.176136364,0,0.177489177,0.158469945,0,0.107313872,0.619409359,0.948948949,0.630061211
3256,"pmi,clpB,mntC,metK,atpB_2,group",0,0.176136364,0,0.177489177,0.158469945,0,0.107313872,0.619409359,0.945945946,0.630777453
1801,"phoA,clpB,ctaA,tgt,thiM,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046934986,0.619636533,0.915915916,0.60481094
582,"phoA,clpB,cysS,pbpA,tgt,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.101576133,0.619646178,0.954954955,0.626088825
914,"phoA,clpB,mntC,secF,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046948947,0.619650494,0.951951952,0.604948679
2651,"phoA,clpB,pknB,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046948947,0.619650494,0.935435435,0.604888073
2770,"phoA,clpB,pnpA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046948947,0.619650494,0.93993994,0.604904602
3250,"phoA,clpB,pycA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046948947,0.619650494,0.935435435,0.604888073
3610,"phoA,clpB,recG,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046948947,0.619650494,0.935435435,0.604888073
4556,"pmi,hprK,ctaA,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.932432432,0.607086384
592,"pmi,hprK,pknB,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.932432432,0.607086384
4682,"pmi,hprK,plsY,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.941441441,0.607119442
4166,"pmi,hprK,mnh_A1,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.960960961,0.607191066
4414,"pmi,hprK,mntB,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.963963964,0.607202085
4532,"pmi,hprK,mntC,thiI,prfA,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.046962907,0.619664454,0.960960961,0.607191066
2475,"pmi,clpB,mntC,trkA,thiI,group",0.060606061,0.176136364,0,0.177489177,0.127868852,0,0.077620025,0.619720479,0.959459459,0.618270772
3457,"pmi,clpB,mntC,pknB,birA,group",0,0.176136364,0,0.177489177,0.18852459,0,0.077620025,0.619770156,0.95045045,0.618650931
2523,"pmi,clpB,pitA,ctaA,thiI,group",0,0.176136364,0,0.177489177,0.18852459,0,0.077620025,0.619770156,0.938438438,0.618606855
1042,"pmi,clpB,mnh_A1,pknB,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.077620025,0.619770156,0.95045045,0.619378192
1503,"pmi,clpB,mntC,plsY,thiI,group",0,0.176136364,0,0.177489177,0.18852459,0,0.077620025,0.619770156,0.962462462,0.618695008
3084,"phoA,hprK,odhB,scrB,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.101939105,0.620009149,0.962462462,0.626942805
1528,"phoA,hprK,carB,odhB,scrB,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.101939105,0.620009149,0.962462462,0.626259621
3378,"pmi,hprK,cysS,polC,gatA,group",0.176136364,0.119318182,0,0,0.18852459,0,0.136184054,0.62016319,0.959459459,0.641983879
424,"pmi,clpB,cysS,polC,atpB_2,group",0.119318182,0.176136364,0,0,0.18852459,0,0.136225936,0.620205071,0.95045045,0.642628496
2609,"pmi,hprK,cysS,trkA,murZ,group",0.176136364,0.119318182,0,0,0.18852459,0,0.136253857,0.620232992,0.963963964,0.642689102
3360,"pmi,hprK,cysS,pknB,scrB,group",0.176136364,0.119318182,0,0,0.18852459,0,0.136267817,0.620246953,0.962462462,0.642027955
836,"phoA,hprK,purL,tgt,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015775293,0.620425424,0.938438438,0.592866234
2946,"phoA,hprK,abcA,purL,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015775293,0.620425424,0.963963964,0.592959896
3978,"phoA,hprK,mnh_A1,recG,tgt,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.960960961,0.592271202
2763,"phoA,hprK,aroA,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.959459459,0.592948877
2907,"phoA,hprK,abcA,pknB,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.963963964,0.592965406
3777,"phoA,hprK,mnh_A1,priA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.963963964,0.592965406
4617,"phoA,hprK,pitA,priA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.957957958,0.592943367
817,"phoA,hprK,pitA,birA,secF,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.956456456,0.592254673
3249,"phoA,hprK,mnh_A1,dinG,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.962462462,0.592959896
1655,"phoA,hprK,mfd,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.968468468,0.592981934
2585,"phoA,hprK,qoxA,birA,secF,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.938438438,0.592188559
3094,"phoA,hprK,pnpA,birA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.942942943,0.592888272
3334,"phoA,hprK,pycA,birA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.938438438,0.592871743
3404,"phoA,hprK,qoxA,dinG,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.938438438,0.592871743
3514,"phoA,hprK,recG,birA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.015789253,0.620439385,0.938438438,0.592871743
4675,"phoA,hprK,murD,tgt,drm,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.102483562,0.620553606,0.953453453,0.627124621
1741,"phoA,clpB,mnh_A1,trkA,drm,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.102553364,0.620623408,0.966966967,0.627201754
2886,"phoA,clpB,polC,thiI,mqo1,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.102595245,0.62066529,0.948948949,0.627152168
2612,"pmi,hprK,cysS,trkA,tdk,group",0.176136364,0.119318182,0,0.090909091,0.127868852,0,0.106769415,0.621001904,0.966966967,0.63056809
4779,"pmi,hprK,mntC,coaBC,thiI,group",0.119318182,0.119318182,0,0.177489177,0.157923497,0,0.046976868,0.621025906,0.959459459,0.606507881
2819,"pmi,clpB,mfd,scrB,drm,group",0.119318182,0.176136364,0,0,0.18852459,0,0.137161285,0.621140421,0.959459459,0.643030694
3992,"pmi,clpB,trkA,gatA,mqo1,group",0.119318182,0.176136364,0,0,0.18852459,0,0.137189206,0.621168341,0.947447447,0.642997636
2852,"pmi,clpB,pknB,scrB,mqo1,group",0.119318182,0.176136364,0,0,0.18852459,0,0.137259008,0.621238144,0.959459459,0.643069261
224,"pmi,hprK,pitA,coaBC,scrB,group",0.176136364,0.119318182,0,0.090909091,0.187978142,0,0.046976868,0.621318646,0.948948949,0.606849474
3681,"pmi,hprK,mntC,carB,sua5,group",0.119318182,0.119318182,0,0.177489177,0.127868852,0,0.077368737,0.621363131,0.963963964,0.618898861
795,"phoA,hprK,mntC,scpB,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046851224,0.62144671,0.974474474,0.604480367
94,"pmi,hprK,mntC,polC,tgt,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046948947,0.621544433,0.954954955,0.606485843
4777,"pmi,hprK,mntC,trkA,birA,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.959459459,0.606507881
47,"pmi,hprK,mntC,pbpA,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.959459459,0.606507881
141,"pmi,hprK,mntC,qoxA,secF,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.956456456,0.606496862
347,"pmi,hprK,pitA,polC,thiI,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.95045045,0.606474824
3222,"pmi,hprK,mnh_A1,recG,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.959459459,0.607191066
3242,"pmi,hprK,mnh_A1,trkA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.046962907,0.621558394,0.962462462,0.607202085
91,"phoA,hprK,rpoC,trkA,sua5,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.046697659,0.621585885,0.963963964,0.605251704
2859,"phoA,hprK,birA,secF,murZ,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.046781421,0.621669648,0.938438438,0.605196608
