,gene_group,B,C,D,E,F,L,A,,Basal,index_all
4280,"pmi,hprK,mntC,nusA,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.127868852,0,0.077564183,0.648614854,0.960960961,0.619185358
3592,"pmi,hprK,mntC,carB,thiI,ctrA,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.046962907,0.649172651,0.960960961,0.607488581
8278,"pmi,hprK,pitA,rnc,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.046976868,0.649186611,0.954954955,0.607472053
8518,"pmi,hprK,pitA,typA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.046976868,0.649186611,0.954954955,0.607472053
15260,"pmi,hprK,cysS,qoxA,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.131283941,0.649353986,0.960960961,0.640667096
8238,"phoA,clpB,rpoC,carB,rarA,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.107285952,0.649436083,0.960960961,0.628986849
20448,"pmi,clpB,carB,plsY,metK,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.107313872,0.649464004,0.932432432,0.631030892
6648,"pmi,clpB,pitA,plsY,metK,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.107327833,0.649477964,0.945945946,0.631085988
15388,"phoA,clpB,cysS,trkA,gatA,tdk,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.131451467,0.649521511,0.960960961,0.638617544
10795,"phoA,hprK,abcA,carB,thiI,murZ,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046781421,0.649537613,0.968468468,0.605246194
22109,"phoA,hprK,mnh_A1,polC,gatA,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.046893105,0.649649297,0.962462462,0.605257213
22060,"phoA,clpB,mnh_A1,polC,tgt,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046934986,0.649691178,0.951951952,0.605246194
4780,"phoA,clpB,mntC,purL,tgt,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046934986,0.649691178,0.951951952,0.605246194
7068,"phoA,clpB,pitA,polC,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046934986,0.649691178,0.93993994,0.605202118
10605,"phoA,clpB,mntC,carB,birA,secF,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.956456456,0.60456301
19168,"phoA,clpB,mntC,carB,dinG,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.956456456,0.605268232
20290,"phoA,clpB,mntC,trkA,birA,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.956456456,0.605268232
20738,"phoA,clpB,mnh_A1,carB,secF,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.956456456,0.605268232
4070,"phoA,clpB,mntC,pbpA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.960960961,0.605284761
5010,"phoA,clpB,mntC,qoxA,secF,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.951951952,0.605251704
6950,"phoA,clpB,pitA,pnpA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.953453453,0.605257213
7430,"phoA,clpB,pitA,pycA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.948948949,0.605240685
7790,"phoA,clpB,pitA,recG,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.948948949,0.605240685
10078,"pmi,hprK,carB,aroA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.953453453,0.607466543
20870,"pmi,hprK,qoxA,aroA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.95045045,0.607455524
21350,"pmi,hprK,qoxA,plsY,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.938438438,0.607411448
4888,"phoA,hprK,mntC,purL,scrB,tdk,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.963963964,0.605290271
2870,"pmi,hprK,mntB,qoxA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.960960961,0.607494091
6348,"pmi,hprK,pitA,ctaA,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.649719099,0.95045045,0.607455524
7188,"pmi,hprK,pitA,pknB,tgt,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.649733059,0.95045045,0.607461034
13918,"pmi,hprK,pitA,plsY,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.649733059,0.954954955,0.607477562
4190,"pmi,hprK,mntC,murD,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.157923497,0,0.077620025,0.649775124,0.960960961,0.61928453
21148,"pmi,clpB,mnh_A1,ctaA,gatA,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.107732686,0.649882817,0.945945946,0.631245765
3538,"pmi,hprK,mntC,carB,murC,tdk,group",0.119318182,0.119318182,0,0.177489177,0.186885246,0,0.046962907,0.649973694,0.963963964,0.607494091
8067,"phoA,hprK,pitA,trkA,gatA,sua5,group",0.176136364,0.060606061,0,0.177489177,0.158469945,0,0.077312895,0.650014442,0.963963964,0.616998066
20448,"pmi,clpB,mntC,trkA,plsY,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.077620025,0.650321572,0.957957958,0.61927902
24209,"phoA,hprK,cysS,carB,dinG,thiM,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.076419427,0.651307654,0.966966967,0.617025614
14140,"phoA,hprK,cysS,pbpA,tgt,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.076419427,0.651307654,0.966966967,0.617025614
21239,"phoA,hprK,mnh_A1,carB,scpB,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046851224,0.651501355,0.974474474,0.604783392
10949,"phoA,hprK,abcA,ctaA,gatA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046893105,0.651543236,0.963963964,0.605273742
1115,"phoA,hprK,mntC,nusA,plsY,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.965465465,0.604601577
2006,"phoA,hprK,mntC,trkA,birA,gatA,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.963963964,0.604596067
23548,"phoA,hprK,mntC,dinG,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.962462462,0.605273742
2517,"phoA,hprK,pitA,murD,birA,secF,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046934986,0.651585118,0.956456456,0.604579539
11986,"phoA,clpB,mntC,trkA,dinG,tgt,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046948947,0.651599078,0.956456456,0.604585048
7210,"pmi,hprK,mntC,trkA,plsY,tgt,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046962907,0.651613038,0.957957958,0.606805397
11008,"phoA,hprK,abcA,ctaA,scrB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046962907,0.651613038,0.963963964,0.60530129
21347,"phoA,hprK,mnh_A1,ctaA,dinG,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046976868,0.651626999,0.966966967,0.604634634
803,"phoA,hprK,mntC,ctaA,dinG,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046976868,0.651626999,0.966966967,0.604634634
8723,"pmi,hprK,pitA,trkA,plsY,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046976868,0.651626999,0.956456456,0.606805397
4768,"phoA,hprK,mntC,priA,scrB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046976868,0.651626999,0.963963964,0.605306799
14560,"phoA,hprK,cysS,polC,metK,atpB_2,group",0.176136364,0.060606061,0,0.090909091,0.18852459,0,0.135667518,0.651843624,0.966966967,0.640297957
19120,"phoA,hprK,trkA,scpB,metK,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.076977845,0.651866071,0.968468468,0.617251505
3343,"phoA,hprK,mntC,carB,tgt,drm,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.077340816,0.651936303,0.96996997,0.617042143
6088,"pmi,clpB,pitA,coaBC,scrB,tdk,group",0.119318182,0.176136364,0,0.090909091,0.187978142,0,0.077633985,0.651975764,0.936936937,0.619565517
4828,"pmi,hprK,mntC,polC,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.077564183,0.65215967,0.959459459,0.619268001
4648,"pmi,hprK,mntC,pknB,scrB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.077647946,0.652243432,0.960960961,0.619306568
7358,"pmi,hprK,pitA,carB,scpB,gatA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.0774525,0.652340726,0.959459459,0.619069657
3575,"pmi,hprK,mntC,carB,secF,murZ,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.0774525,0.652340726,0.960960961,0.619587555
13940,"pmi,hprK,pitA,scpB,gatA,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.0774525,0.652340726,0.954954955,0.619565517
13780,"phoA,clpB,cysS,murD,tgt,atpB_2,group",0.060606061,0.176136364,0,0.090909091,0.18852459,0,0.136211975,0.652388081,0.956456456,0.640485281
6950,"pmi,hprK,mntC,ctaA,scpB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077522302,0.652410528,0.963963964,0.619626122
10769,"phoA,hprK,abcA,carB,scrB,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021010456,0.652424125,0.968468468,0.594910277
12110,"phoA,hprK,abcA,polC,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021010456,0.652424125,0.968468468,0.594915787
4669,"phoA,hprK,mntC,polC,tgt,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021010456,0.652424125,0.962462462,0.594888239
5158,"phoA,hprK,carB,dinG,thiI,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.947447447,0.594844162
18710,"phoA,hprK,trkA,birA,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.951951952,0.594860691
19079,"phoA,hprK,trkA,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.951951952,0.594855181
7819,"phoA,hprK,mntC,trkA,birA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.963963964,0.594899258
3119,"phoA,hprK,mntB,trkA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.968468468,0.594915787
4199,"phoA,hprK,mntC,pbpA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.966966967,0.594910277
5139,"phoA,hprK,mntC,qoxA,secF,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.962462462,0.594893748
10678,"phoA,hprK,rpoC,trkA,thiI,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.968468468,0.594921296
23490,"phoA,hprK,mntC,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.962462462,0.594899258
3920,"phoA,clpB,mntC,nusA,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077550223,0.652438449,0.963963964,0.617466378
3819,"phoA,clpB,mntC,murD,secF,thiM,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077592104,0.652480331,0.951951952,0.61743883
17169,"pmi,clpB,mntC,trkA,plsY,secF,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.957957958,0.618959466
6448,"pmi,clpB,pitA,gmk,scrB,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.936936937,0.619565517
6808,"pmi,clpB,pitA,pbpA,scrB,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.951951952,0.619620612
7160,"pmi,clpB,pitA,pnpA,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.93993994,0.619576536
7640,"pmi,clpB,pitA,pycA,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.936936937,0.619565517
8000,"pmi,clpB,pitA,recG,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.936936937,0.619565517
8246,"pmi,clpB,pitA,trkA,scrB,prfA,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077620025,0.652508251,0.945945946,0.619598574
8198,"pmi,clpB,pitA,trkA,groEL,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.077633985,0.652522212,0.945945946,0.619604084
12930,"phoA,hprK,polC,birA,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021010456,0.652716865,0.938438438,0.595163716
12350,"phoA,hprK,pnpA,dinG,thiI,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.951951952,0.595218812
15230,"phoA,hprK,pycA,dinG,thiI,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.947447447,0.595202283
17390,"phoA,hprK,recG,dinG,thiI,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.947447447,0.595202283
18836,"phoA,hprK,trkA,dinG,thiI,prfA,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.951951952,0.595218812
23610,"phoA,hprK,mntC,dinG,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.962462462,0.595257379
23619,"phoA,hprK,mntC,dinG,secF,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.962462462,0.595257379
5519,"phoA,clpB,mntC,trkA,thiI,thiM,group",0.119318182,0.176136364,0,0.177489177,0.127868852,0,0.052100348,0.652912923,0.965465465,0.60689906
4790,"pmi,hprK,mntC,pnpA,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.127868852,0,0.052114308,0.652926883,0.965465465,0.60910288
5270,"pmi,hprK,mntC,pycA,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.127868852,0,0.052114308,0.652926883,0.960960961,0.609086351
5630,"pmi,hprK,mntC,recG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.127868852,0,0.052114308,0.652926883,0.960960961,0.609086351
4605,"phoA,hprK,mntC,polC,metK,murZ,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.107034664,0.652972674,0.962462462,0.628893186
6640,"pmi,hprK,pitA,murD,metK,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.107188229,0.653126239,0.947447447,0.631047421
5980,"pmi,hprK,mntC,ctaA,plsY,metK,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.10723011,0.65316812,0.954954955,0.630386275
21288,"pmi,hprK,mnh_A1,ctaA,metK,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.10723011,0.65316812,0.959459459,0.631108026
679,"phoA,clpB,mntB,carB,rarA,thiM,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.107285952,0.653223962,0.960960961,0.628992358
21079,"phoA,hprK,mnh_A1,ctaA,rarA,thiM,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.107313872,0.653251883,0.96996997,0.629030925
3559,"phoA,hprK,mntC,ctaA,rarA,thiM,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.107313872,0.653251883,0.96996997,0.629030925
21387,"phoA,hprK,mnh_A1,murD,gatA,sua5,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.107481398,0.653419408,0.963963964,0.629075002
13040,"pmi,hprK,abcA,recG,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.052100348,0.653752111,0.957957958,0.609433453
13280,"pmi,hprK,abcA,trkA,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.052100348,0.653752111,0.960960961,0.609444472
4890,"pmi,hprK,mntC,polC,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.052100348,0.653752111,0.956456456,0.609427943
380,"phoA,clpB,mnhD_1,trkA,gatA,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.135988608,0.654058653,0.956456456,0.640397128
5399,"phoA,clpB,mntC,rnc,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.052100348,0.654310091,0.960960961,0.607317785
5639,"phoA,clpB,mntC,typA,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.052100348,0.654310091,0.960960961,0.607317785
15796,"pmi,clpB,mntC,carB,plsY,metK,group",0,0.176136364,0,0.177489177,0.18852459,0,0.112297748,0.654447879,0.957957958,0.632364203
5920,"pmi,clpB,mntC,plsY,metK,atpB_2,group",0,0.176136364,0,0.177489177,0.18852459,0,0.112297748,0.654447879,0.954954955,0.633080445
7008,"pmi,clpB,pitA,pknB,metK,tdk,group",0,0.176136364,0,0.177489177,0.18852459,0,0.112311709,0.65446184,0.935435435,0.63301433
5035,"phoA,hprK,carB,birA,thiI,murZ,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.051932822,0.654689014,0.947447447,0.607207594
10484,"pmi,hprK,carB,plsY,metK,mqo1,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.13668663,0.654756675,0.944444444,0.642738688
10589,"phoA,clpB,abcA,carB,gatA,thiM,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052016585,0.654772777,0.957957958,0.607279219
8630,"phoA,hprK,murD,birA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.654842579,0.947447447,0.607268199
10648,"phoA,clpB,abcA,carB,scrB,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.654842579,0.962462462,0.607323295
7070,"phoA,clpB,pitA,polC,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.654842579,0.948948949,0.607273709
8998,"phoA,hprK,rpoC,murD,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.654842579,0.966966967,0.607339824
10619,"phoA,clpB,mntC,carB,dinG,thiI,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.960960961,0.606618072
3958,"phoA,clpB,trkA,plsY,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.951951952,0.607290238
21950,"phoA,clpB,mnh_A1,pnpA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.965465465,0.607339824
22430,"phoA,clpB,mnh_A1,pycA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.960960961,0.607323295
22790,"phoA,clpB,mnh_A1,recG,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.960960961,0.607323295
2998,"phoA,clpB,mntB,trkA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.965465465,0.607339824
3710,"phoA,clpB,mntC,gmk,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.960960961,0.607323295
5516,"phoA,clpB,mntC,trkA,thiI,prfA,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.965465465,0.607339824
6958,"phoA,clpB,pitA,pnpA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.953453453,0.607295747
7438,"phoA,clpB,pitA,pycA,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.948948949,0.607279219
7798,"phoA,clpB,pitA,recG,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.948948949,0.607279219
16679,"phoA,clpB,mntC,plsY,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.966966967,0.607345333
21340,"pmi,hprK,mnh_A1,ctaA,tgt,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.6548705,0.956456456,0.609510587
12710,"pmi,hprK,mntC,aroA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.6548705,0.963963964,0.609538134
7190,"pmi,hprK,pitA,pknB,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052128268,0.65488446,0.951951952,0.609499568
5547,"phoA,hprK,mntC,trkA,gatA,sua5,group",0.176136364,0.060606061,0,0.177489177,0.158469945,0,0.082380534,0.655082081,0.963963964,0.619003543
5634,"phoA,hprK,mntC,trkA,thiI,mqo1,group",0.176136364,0.060606061,0,0.177489177,0.158469945,0,0.082520138,0.655221685,0.968468468,0.619075167
3595,"pmi,hprK,mntC,carB,thiI,murZ,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.082520138,0.655221685,0.960960961,0.621223892
3839,"phoA,clpB,mntC,murD,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.082659742,0.655361289,0.960960961,0.619113734
7768,"pmi,clpB,pitA,qoxA,scrB,tdk,group",0.060606061,0.176136364,0,0.177489177,0.158469945,0,0.082687663,0.65538921,0.936936937,0.621201853
23380,"phoA,hprK,mnhD_1,carB,tgt,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.08129162,0.655887106,0.966966967,0.618595836
13308,"phoA,hprK,cysS,carB,tgt,tdk,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.081487066,0.656082552,0.966966967,0.61867297
8329,"phoA,hprK,rpoC,carB,metK,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.051514009,0.656164141,0.966966967,0.607113932
24208,"phoA,hprK,cysS,carB,dinG,tdk,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.081487066,0.656375292,0.966966967,0.61903109
14500,"phoA,hprK,cysS,pnpA,tgt,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.081487066,0.656375292,0.971471471,0.619047619
14980,"phoA,hprK,cysS,pycA,tgt,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.081487066,0.656375292,0.966966967,0.61903109
15340,"phoA,hprK,cysS,recG,tgt,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.081487066,0.656375292,0.966966967,0.61903109
250,"phoA,hprK,cysS,trkA,birA,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.081668551,0.656556778,0.968468468,0.619108224
15470,"phoA,clpB,cysS,trkA,thiI,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.158469945,0,0.111739331,0.656572912,0.965465465,0.630700319
5625,"phoA,hprK,mntC,trkA,tgt,murZ,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.051932822,0.656582954,0.963963964,0.607268199
4000,"phoA,hprK,mntC,nusA,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.082045483,0.65664097,0.962462462,0.618876823
8320,"pmi,hprK,pitA,trkA,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.082115285,0.656710772,0.953453453,0.621042076
2531,"phoA,hprK,pitA,murD,dinG,thiI,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.960960961,0.606634601
8999,"phoA,hprK,murD,plsY,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.947447447,0.607268199
6979,"phoA,hprK,mntC,murD,birA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.962462462,0.607323295
20729,"phoA,clpB,mnh_A1,carB,scrB,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.962462462,0.607323295
5729,"phoA,clpB,pitA,carB,scrB,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.95045045,0.607279219
1439,"phoA,hprK,mntB,murD,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052086387,0.656736518,0.966966967,0.607339824
7428,"pmi,hprK,mntC,pnpA,plsY,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.963963964,0.609543644
7668,"pmi,hprK,mntC,pycA,plsY,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.959459459,0.609527115
7848,"pmi,hprK,mntC,recG,plsY,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.959459459,0.609527115
7928,"pmi,hprK,mntC,trkA,aroA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.968468468,0.609560173
21458,"phoA,hprK,mnh_A1,murD,secF,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.962462462,0.607334314
3488,"pmi,hprK,mntC,carB,alaS,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.963963964,0.609543644
5828,"pmi,hprK,mntC,trkA,obgE,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.052114308,0.656764439,0.962462462,0.609538134
15680,"pmi,clpB,cysS,trkA,scrB,atpB_2,group",0.176136364,0.176136364,0,0,0.158469945,0,0.146193687,0.65693636,0.962462462,0.646468653
10240,"pmi,hprK,carB,dinG,metK,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.082101325,0.656989551,0.938438438,0.621339592
24238,"phoA,hprK,cysS,carB,scpB,tdk,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.082115285,0.657003512,0.974474474,0.619306568
3560,"pmi,clpB,mntC,coaBC,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.187978142,0,0.082687663,0.657029442,0.951951952,0.62161507
4169,"pmi,hprK,mntC,murD,scrB,thiM,group",0.176136364,0.119318182,0,0.090909091,0.187978142,0,0.082701624,0.657043402,0.957957958,0.621642617
