,gene_group,B,C,D,E,F,L,A,,Basal,index_all
9160,"phoA,cysS,hprK,trkA,plsY,metK,atpB_2,group",0.176136364,0.060606061,0,0.090909091,0.18852459,0,0.130948891,0.647124996,0.968468468,0.638435728
33200,"pmi,mntC,hprK,polC,aroA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.072552387,0.647440613,0.963963964,0.617664722
33680,"pmi,mntC,hprK,polC,plsY,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.072552387,0.647440613,0.957957958,0.617642684
29329,"phoA,mntC,hprK,murD,plsY,metK,thiM,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.102204353,0.648142363,0.962462462,0.626981372
24340,"phoA,mntC,clpB,trkA,plsY,tgt,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.649705139,0.959459459,0.605279252
5638,"pmi,pitA,hprK,carB,plsY,thiI,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.649733059,0.954954955,0.607477562
38008,"phoA,mntC,hprK,recG,plsY,scrB,tdk,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.046976868,0.649733059,0.963963964,0.60529578
39448,"phoA,mntC,hprK,trkA,plsY,scrB,tdk,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.046976868,0.649733059,0.965465465,0.60530129
25468,"phoA,mntC,hprK,carB,dinG,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.966966967,0.605290271
39020,"phoA,mntC,hprK,trkA,birA,gatA,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.963963964,0.605279252
18868,"phoA,pitA,hprK,trkA,birA,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.651557197,0.960960961,0.605268232
27239,"phoA,mntC,hprK,ctaA,plsY,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.046976868,0.651626999,0.966966967,0.605317818
5660,"pmi,pitA,hprK,carB,scpB,gatA,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.0774525,0.652340726,0.959459459,0.619582045
25410,"phoA,mntC,hprK,carB,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.652438085,0.966966967,0.594915787
25530,"phoA,mntC,hprK,carB,dinG,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.966966967,0.595273907
25539,"phoA,mntC,hprK,carB,dinG,secF,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.021024417,0.652730825,0.966966967,0.595273907
27160,"pmi,mntC,hprK,ctaA,plsY,metK,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.10723011,0.65316812,0.956456456,0.631097007
10600,"pmi,mntC,clpB,carB,plsY,metK,atpB_2,group",0,0.176136364,0,0.177489177,0.18852459,0,0.112297748,0.654447879,0.959459459,0.633096974
10679,"phoA,mntC,clpB,carB,plsY,thiI,thiM,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.65485654,0.966966967,0.607345333
25310,"pmi,mntC,hprK,carB,aroA,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.6548705,0.963963964,0.609538134
5668,"pmi,pitA,hprK,carB,scpB,gatA,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.082520138,0.657408364,0.962462462,0.621593032
25550,"phoA,mntC,hprK,carB,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.02624562,0.657659288,0.966966967,0.596981868
25559,"phoA,mntC,hprK,carB,dinG,thiI,thiM,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.02624562,0.657659288,0.966966967,0.596981868
5420,"phoA,pitA,hprK,carB,odhB,gatA,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.111851014,0.657789024,0.960960961,0.630799491
5180,"pmi,pitA,hprK,carB,birA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.057181946,0.659938138,0.951951952,0.611494025
24350,"phoA,mntC,clpB,trkA,plsY,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.057237788,0.65999398,0.968468468,0.609383867
25820,"pmi,mntC,hprK,carB,scpB,gatA,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.087559855,0.662448082,0.968468468,0.623604018
4168,"pmi,pitA,clpB,trkA,plsY,scrB,tdk,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.087741341,0.662629568,0.957957958,0.623637075
25580,"phoA,mntC,hprK,carB,odhB,gatA,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.116820929,0.66275894,0.966966967,0.632788439
5428,"phoA,pitA,hprK,carB,odhB,gatA,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.116820929,0.66275894,0.960960961,0.632766401
39479,"phoA,mntC,hprK,trkA,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.031452863,0.662866531,0.968468468,0.59904244
25520,"pmi,mntC,hprK,carB,dinG,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.062361268,0.664013032,0.962462462,0.613499501
5188,"pmi,pitA,hprK,carB,birA,gatA,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.062305426,0.665061618,0.954954955,0.613527049
29320,"phoA,abcA,hprK,trkA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.06177493,0.666425061,0.965465465,0.611168961
9230,"phoA,cysS,hprK,trkA,plsY,thiI,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.091761947,0.666650173,0.968468468,0.623102648
29399,"phoA,mntC,hprK,murD,plsY,thiI,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.062347308,0.666997439,0.966966967,0.611400363
24320,"pmi,mntC,clpB,trkA,plsY,scrB,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.092767098,0.667655325,0.963963964,0.625642551
25724,"phoA,mntC,hprK,carB,plsY,metK,mqo1,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.121930449,0.667868459,0.968468468,0.634810444
25340,"pmi,mntC,hprK,carB,birA,gatA,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.067400986,0.670157178,0.960960961,0.615560073
27230,"pmi,mntC,hprK,ctaA,plsY,thiI,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.067484748,0.67024094,0.960960961,0.615593131
25480,"phoA,mntC,hprK,carB,dinG,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.066884449,0.671534581,0.966966967,0.613196476
25489,"phoA,mntC,hprK,carB,dinG,metK,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.066884449,0.671534581,0.966966967,0.613196476
39400,"pmi,mntC,hprK,trkA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.158469945,0,0.097220477,0.671815964,0.959459459,0.627025449
25828,"phoA,mntC,hprK,carB,scpB,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.067289302,0.671939433,0.974474474,0.613383801
8909,"phoA,pitA,hprK,murD,dinG,gatA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.067373065,0.672023196,0.956456456,0.613350744
25288,"pmi,mntC,hprK,carB,aroA,scrB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.067470788,0.672120919,0.968468468,0.615620678
36080,"pmi,mntC,hprK,qoxA,aroA,scrB,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.067470788,0.672120919,0.963963964,0.61560415
36560,"pmi,mntC,hprK,qoxA,plsY,scrB,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.067470788,0.672120919,0.957957958,0.615582112
29429,"phoA,mntC,hprK,murD,scpB,gatA,thiM,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.097597409,0.672485635,0.96996997,0.62541666
45880,"pmi,cysS,hprK,carB,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.090909091,0.18852459,0,0.155170248,0.673240292,0.960960961,0.650093938
25890,"phoA,mntC,hprK,carB,scpB,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.041685862,0.673392271,0.974474474,0.603477628
49489,"phoA,mnh_A1,hprK,trkA,plsY,metK,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.071980009,0.674736201,0.963963964,0.615190933
32929,"phoA,mntC,hprK,pnpA,plsY,metK,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.071980009,0.674736201,0.966966967,0.615201953
35809,"phoA,mntC,hprK,pycA,plsY,metK,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.071980009,0.674736201,0.962462462,0.615185424
37969,"phoA,mntC,hprK,recG,plsY,metK,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.071980009,0.674736201,0.962462462,0.615185424
5250,"phoA,pitA,hprK,carB,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.015789253,0.677257566,0.960960961,0.593125183
25910,"phoA,mntC,hprK,carB,scpB,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.046851224,0.678264892,0.974474474,0.605163551
33649,"phoA,mntC,hprK,polC,plsY,metK,thiM,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.077047647,0.679803839,0.962462462,0.6171909
15640,"phoA,mnhD_1,hprK,carB,plsY,metK,atpB_2,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.135486033,0.681424043,0.966966967,0.640171237
45888,"phoA,cysS,hprK,carB,plsY,metK,tdk,group",0.119318182,0.060606061,0,0.177489177,0.18852459,0,0.135681479,0.681619489,0.966966967,0.640248371
28949,"phoA,mntC,hprK,murD,birA,gatA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.077550223,0.682200354,0.962462462,0.617400263
39388,"pmi,mntC,hprK,trkA,plsY,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.077578144,0.682228275,0.962462462,0.619587555
29390,"phoA,abcA,hprK,trkA,plsY,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.96996997,0.595229831
35490,"phoA,mnh_A1,hprK,carB,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.966966967,0.595218812
25416,"phoA,mntC,hprK,carB,birA,secF,prfA,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.966966967,0.595218812
39220,"phoA,mntC,hprK,trkA,dinG,tgt,atpB_2,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.963963964,0.595202283
39229,"phoA,mntC,hprK,trkA,dinG,tgt,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.963963964,0.595202283
39469,"phoA,mntC,hprK,trkA,plsY,tgt,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.963963964,0.595202283
5258,"phoA,pitA,hprK,carB,birA,secF,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.960960961,0.595196774
5390,"phoA,pitA,hprK,carB,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.021024417,0.68249273,0.960960961,0.595196774
39450,"pmi,mntC,hprK,trkA,plsY,secF,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.052114308,0.683820716,0.959459459,0.609747497
5360,"pmi,pitA,hprK,carB,dinG,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.052114308,0.683820716,0.953453453,0.609725459
25880,"pmi,mntC,hprK,carB,scpB,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.08257598,0.684227743,0.96996997,0.621504879
29068,"phoA,mntC,hprK,murD,dinG,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.082617861,0.687267992,0.962462462,0.61940574
9020,"phoA,pitA,hprK,murD,odhB,gatA,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.141405258,0.687343268,0.960960961,0.642496267
27208,"pmi,mntC,hprK,ctaA,plsY,scrB,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.082715584,0.687365715,0.960960961,0.62160956
35630,"phoA,mnh_A1,hprK,carB,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.02624562,0.687713933,0.966966967,0.597284893
25556,"phoA,mntC,hprK,carB,dinG,thiI,prfA,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.02624562,0.687713933,0.966966967,0.597284893
5398,"phoA,pitA,hprK,carB,dinG,thiI,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.02624562,0.687713933,0.960960961,0.597262855
39470,"pmi,mntC,hprK,trkA,plsY,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.057251749,0.688665417,0.963963964,0.61143342
5368,"pmi,pitA,hprK,carB,dinG,scrB,tdk,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.057251749,0.688958157,0.956456456,0.611763993
39474,"phoA,mntC,hprK,trkA,plsY,thiI,mqo1,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.087573816,0.690330008,0.968468468,0.621378159
45950,"pmi,cysS,hprK,carB,plsY,thiI,atpB_2,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.116541721,0.691429947,0.960960961,0.635014297
25840,"phoA,mntC,hprK,carB,scpB,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.087043319,0.691693451,0.974474474,0.621201853
30040,"phoA,mntC,hprK,nusA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.087099161,0.691749292,0.962462462,0.621179815
19240,"pmi,pitA,hprK,trkA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.087168963,0.691819094,0.953453453,0.623339559
9028,"phoA,pitA,hprK,murD,odhB,gatA,tdk,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.14629141,0.69222942,0.960960961,0.64443012
25764,"pmi,mntC,hprK,carB,plsY,scrB,mqo1,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.117560833,0.692449059,0.965465465,0.635433023
32999,"phoA,mntC,hprK,pnpA,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.031452863,0.692921176,0.971471471,0.599356484
35879,"phoA,mntC,hprK,pycA,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.031452863,0.692921176,0.966966967,0.599339956
38039,"phoA,mntC,hprK,recG,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.031452863,0.692921176,0.966966967,0.599339956
38999,"phoA,mntC,hprK,trkA,aroA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.031452863,0.692921176,0.971471471,0.599356484
39458,"phoA,mntC,hprK,trkA,plsY,secF,tdk,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.031452863,0.692921176,0.963963964,0.599328937
25400,"pmi,mntC,hprK,carB,birA,scrB,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.062361268,0.693774936,0.962462462,0.613444406
18980,"pmi,pitA,hprK,trkA,dinG,gatA,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.062305426,0.694011835,0.953453453,0.613747431
25526,"pmi,mntC,hprK,carB,dinG,scrB,prfA,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.062361268,0.694067677,0.962462462,0.613802527
25529,"pmi,mntC,hprK,carB,dinG,scrB,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.062361268,0.694067677,0.962462462,0.613802527
33714,"phoA,mntC,hprK,polC,plsY,thiI,mqo1,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.092599573,0.695355765,0.968468468,0.623367107
10648,"pmi,mntC,clpB,carB,plsY,scrB,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.092767098,0.69552329,0.965465465,0.625587456
25729,"pmi,mntC,hprK,carB,plsY,metK,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.09219472,0.696844851,0.960960961,0.625350545
19248,"pmi,pitA,hprK,trkA,plsY,metK,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.092208681,0.696858812,0.956456456,0.625339526
24289,"phoA,mntC,clpB,trkA,plsY,metK,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.092306404,0.696956535,0.959459459,0.623229368
29180,"phoA,mntC,hprK,murD,odhB,gatA,atpB_2,group",0.060606061,0.119318182,0,0.177489177,0.18852459,0,0.151163602,0.697101612,0.966966967,0.646380501
25900,"phoA,mntC,hprK,carB,scpB,tgt,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.03650654,0.697974854,0.974474474,0.60137298
9500,"phoA,pitA,hprK,nusA,birA,gatA,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.036562382,0.698030695,0.962462462,0.601350942
25409,"phoA,mntC,hprK,carB,birA,scrB,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.036632184,0.698100497,0.968468468,0.601395018
33239,"phoA,mntC,hprK,polC,aroA,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.036632184,0.698100497,0.96996997,0.601400528
33719,"phoA,mntC,hprK,polC,plsY,thiI,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.036632184,0.698100497,0.966966967,0.601389509
18988,"pmi,pitA,hprK,trkA,dinG,gatA,tdk,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.067414946,0.699121354,0.956456456,0.615774946
15230,"phoA,mnhD_1,hprK,carB,aroA,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.096410772,0.701060903,0.96996997,0.624893252
15710,"phoA,mnhD_1,hprK,carB,plsY,thiI,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.096410772,0.701060903,0.966966967,0.624882233
45958,"phoA,cysS,hprK,carB,plsY,thiI,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.096606218,0.701256349,0.966966967,0.624959367
32920,"pmi,mntC,hprK,pnpA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.097220477,0.701870608,0.960960961,0.627333983
35800,"pmi,mntC,hprK,pycA,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.097220477,0.701870608,0.956456456,0.627317455
37960,"pmi,mntC,hprK,recG,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.097220477,0.701870608,0.956456456,0.627317455
5750,"phoA,pitA,hprK,carB,scpB,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041685862,0.703154175,0.968468468,0.603400495
29660,"phoA,mntC,hprK,nusA,birA,gatA,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041741704,0.703210017,0.962462462,0.603400495
9508,"phoA,pitA,hprK,nusA,birA,gatA,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041741704,0.703210017,0.962462462,0.603400495
18989,"phoA,pitA,hprK,trkA,dinG,gatA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.041741704,0.703210017,0.960960961,0.603389476
25540,"pmi,mntC,hprK,carB,dinG,tgt,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041797546,0.703265859,0.960960961,0.605626353
36930,"phoA,mnh_A1,hprK,ctaA,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041811506,0.703279819,0.962462462,0.603428043
25528,"phoA,mntC,hprK,carB,dinG,scrB,tdk,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.041811506,0.703279819,0.968468468,0.603444571
26850,"phoA,mntC,hprK,ctaA,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.041811506,0.703279819,0.962462462,0.603428043
37640,"phoA,mntC,hprK,recG,birA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.041811506,0.703279819,0.963963964,0.603428043
39080,"phoA,mntC,hprK,trkA,birA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.041811506,0.703279819,0.965465465,0.603433552
39448,"pmi,mntC,hprK,trkA,plsY,scrB,tdk,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.072566347,0.703980015,0.963963964,0.617477397
5720,"pmi,pitA,hprK,carB,scpB,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.072440703,0.704147111,0.960960961,0.617774913
39140,"pmi,mntC,hprK,trkA,dinG,gatA,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.072496545,0.704202953,0.959459459,0.617791441
24268,"pmi,mntC,clpB,trkA,plsY,gatA,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.102734849,0.705491041,0.957957958,0.629493727
17128,"pmi,mntC,clpB,pknB,plsY,scrB,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.102804652,0.705560844,0.960960961,0.629532294
15200,"pmi,mnhD_1,hprK,carB,aroA,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.131158297,0.706046524,0.965465465,0.640799326
15680,"pmi,mnhD_1,hprK,carB,plsY,scrB,atpB_2,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.131158297,0.706046524,0.962462462,0.640788307
45928,"pmi,cysS,hprK,carB,plsY,scrB,tdk,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.131353743,0.70624197,0.965465465,0.640876459
33640,"pmi,mntC,hprK,polC,plsY,metK,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.102218313,0.706868445,0.956456456,0.629289874
29428,"phoA,mntC,hprK,murD,scpB,gatA,tdk,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.102609206,0.707259337,0.96996997,0.627345003
35990,"phoA,mnh_A1,hprK,carB,scpB,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046851224,0.708319537,0.974474474,0.605466576
25916,"phoA,mntC,hprK,carB,scpB,thiI,prfA,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046851224,0.708319537,0.974474474,0.605466576
5758,"phoA,pitA,hprK,carB,scpB,thiI,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046851224,0.708319537,0.968468468,0.605444538
30110,"phoA,mntC,hprK,nusA,plsY,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046907065,0.708375378,0.966966967,0.605461067
39029,"phoA,mntC,hprK,trkA,birA,gatA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.046907065,0.708375378,0.963963964,0.605444538
8850,"phoA,pitA,hprK,murD,birA,secF,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046934986,0.708403299,0.956456456,0.605433519
24100,"phoA,mntC,clpB,trkA,dinG,tgt,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.70841726,0.956456456,0.605439029
24109,"phoA,mntC,clpB,trkA,dinG,tgt,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.70841726,0.956456456,0.605439029
24349,"phoA,mntC,clpB,trkA,plsY,tgt,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.70841726,0.959459459,0.605450048
39460,"pmi,mntC,hprK,trkA,plsY,tgt,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046962907,0.70843122,0.959459459,0.607659378
19310,"pmi,pitA,hprK,trkA,plsY,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.708445181,0.957957958,0.607659378
37070,"phoA,mnh_A1,hprK,ctaA,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.708445181,0.966966967,0.605488615
26990,"phoA,mntC,hprK,ctaA,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.708445181,0.966966967,0.605488615
26999,"phoA,mntC,hprK,ctaA,dinG,thiI,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.046976868,0.708445181,0.966966967,0.605488615
19340,"pmi,pitA,hprK,trkA,scpB,gatA,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.077508341,0.70921475,0.960960961,0.61977488
5728,"pmi,pitA,hprK,carB,scpB,scrB,tdk,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.077522302,0.70922871,0.963963964,0.619791408
25419,"phoA,mntC,hprK,carB,birA,secF,thiM,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.021024417,0.709256267,0.966966967,0.595081073
26960,"pmi,mntC,hprK,ctaA,dinG,scrB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.077647946,0.709354354,0.957957958,0.619818956
12088,"pmi,mntC,clpB,ctaA,plsY,scrB,tdk,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.107802488,0.71055868,0.960960961,0.631504713
25794,"pmi,mntC,hprK,carB,plsY,thiI,mqo1,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.107621002,0.712271133,0.963963964,0.631449618
39148,"phoA,mntC,hprK,trkA,dinG,gatA,tdk,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.052058466,0.713526779,0.963963964,0.607483072
8858,"phoA,pitA,hprK,murD,birA,secF,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.7135547,0.956456456,0.607472053
8990,"phoA,pitA,hprK,murD,dinG,thiI,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.052086387,0.7135547,0.960960961,0.607488581
25778,"pmi,mntC,hprK,carB,plsY,secF,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.713582621,0.963963964,0.60970893
25799,"pmi,mntC,hprK,carB,plsY,thiI,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.713582621,0.960960961,0.609697911
5240,"pmi,pitA,hprK,carB,birA,scrB,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.052114308,0.713582621,0.953453453,0.609670364
